Asset,Term,Beta,T_Stat_OLS,T_Stat_HAC,R2,N_Obs
US_SC_Growth,SMB,0.8821053392385592,25.22957824671647,23.848505690267917,0.9570662669264689,244
US_SC_Growth,HML,0.008060556542447514,0.24007262168819116,0.2325314596532494,0.9570662669264689,244
US_SC_Growth,RMW,0.13962852461013012,3.3599465686333434,2.756483160978999,0.9570662669264689,244
US_SC_Growth,CMA,0.002447876673377647,0.048075998441846415,0.04615058922056188,0.9570662669264689,244
US_SC_Growth,US_Growth_Factor,0.10583981484362198,1.6064607939184161,2.1552825550055457,0.9570662669264689,244
US_SC_Growth,Global_Growth_Factor,-0.014839314820454669,-0.189557216537031,-0.20847675334352103,0.9570662669264689,244
US_SC_Growth,Inflation_Factor,-0.07120049622485987,-1.0634090205299125,-1.2163515406513181,0.9570662669264689,244
US_SC_Growth,Rates_Yields_Factor,0.00019899147825980235,0.0036435865853428357,0.002974761932568729,0.9570662669264689,244
US_SC_Growth,US_Monetary_Policy_Factor,-0.10060517687730486,-1.1504166079247649,-1.1221807042780154,0.9570662669264689,244
US_SC_Growth,Global_Monetary_Policy_Factor,0.043332523937668205,0.5628234581313841,0.6524819023804066,0.9570662669264689,244
US_SC_Growth,Currency_Factor,0.026112937188774,0.4522087948959574,0.4719531752248213,0.9570662669264689,244
US_SC_Growth,Credit_Risk_Factor,-0.10620466355205727,-1.327437711989692,-1.613706307808782,0.9570662669264689,244
US_SC_Growth,Commodities_Factor,-0.13725480836363696,-1.6764933530479982,-1.7092880523795224,0.9570662669264689,244
Intl_LC_Blend,Alpha,-0.01915299391460211,-0.15128516227316927,-0.15999572002081786,0.8650982638683505,244
Intl_LC_Blend,Mkt-RF,0.6667983515124095,17.128104826447732,16.634539455410074,0.8650982638683505,244
Intl_LC_Blend,SMB,-0.07130002032592142,-1.3071174905432499,-1.2743524443029852,0.8650982638683505,244
Intl_LC_Blend,HML,0.13326961109856245,2.5441585297318903,2.4674857934490038,0.8650982638683505,244
Intl_LC_Blend,RMW,0.02709839174619902,0.41796235868737897,0.4047621171914351,0.8650982638683505,244
Intl_LC_Blend,CMA,0.02072835170025844,0.260938991691031,0.2538460250963406,0.8650982638683505,244
Intl_LC_Blend,US_Growth_Factor,0.14978561404329277,1.4572249423190686,1.679172017103541,0.8650982638683505,244
Intl_LC_Blend,Global_Growth_Factor,0.06701995866725008,0.5487392968377329,0.6899185513670666,0.8650982638683505,244
Intl_LC_Blend,Inflation_Factor,-0.2653198365303465,-2.5399342422567512,-2.5925184031742625,0.8650982638683505,244
Intl_LC_Blend,Rates_Yields_Factor,-0.024449815257333807,-0.2869496045602397,-0.2849524151865416,0.8650982638683505,244
Intl_LC_Blend,US_Monetary_Policy_Factor,-0.1269763884508972,-0.9306646469011777,-1.1914569126658356,0.8650982638683505,244
Intl_LC_Blend,Global_Monetary_Policy_Factor,-0.060769853834810594,-0.5059199774818701,-0.48203190161403536,0.8650982638683505,244
Intl_LC_Blend,Currency_Factor,-1.1636646543225533,-12.916550790381534,-9.725965060021842,0.8650982638683505,244
Intl_LC_Blend,Credit_Risk_Factor,-0.048468380448667886,-0.3882974199096519,-0.3919002903937287,0.8650982638683505,244
Intl_LC_Blend,Commodities_Factor,-0.06091941217386703,-0.476941820053954,-0.4727111061328383,0.8650982638683505,244
Intl_LC_Value,Alpha,0.00108614279134929,0.0071584758659570145,0.0073877576036881255,0.828890371842125,244
Intl_LC_Value,Mkt-RF,0.6407878458942771,13.734189541284213,11.924161716690989,0.828890371842125,244
Intl_LC_Value,SMB,-0.07836640794609268,-1.1987507424216817,-1.1431875225516581,0.828890371842125,244
Intl_LC_Value,HML,0.36040325186657884,5.740843607904805,5.388587608875742,0.828890371842125,244
Intl_LC_Value,RMW,0.028331590325301553,0.3646184025372105,0.3878818334269925,0.828890371842125,244
Intl_LC_Value,CMA,0.030762909420175538,0.32312874513239076,0.31142025457989264,0.828890371842125,244
Intl_LC_Value,US_Growth_Factor,0.10564929491016278,0.8576242868220038,0.9081090462963547,0.828890371842125,244
Intl_LC_Value,Global_Growth_Factor,0.07236234836617902,0.4943659327872932,0.6229084450417243,0.828890371842125,244
Intl_LC_Value,Inflation_Factor,-0.3288894298582298,-2.6271002405609076,-2.7407755864032914,0.828890371842125,244
Intl_LC_Value,Rates_Yields_Factor,-0.0038781411086529632,-0.03797761014333252,-0.036820417530136866,0.828890371842125,244
Intl_LC_Value,US_Monetary_Policy_Factor,-0.26130660491063906,-1.598065625116009,-1.9011135730528015,0.828890371842125,244
Intl_LC_Value,Global_Monetary_Policy_Factor,-0.12317157851824401,-0.8556144697700625,-0.8193695550266334,0.828890371842125,244
Intl_LC_Value,Currency_Factor,-1.1751654761571726,-10.884079704836495,-8.633239778957996,0.828890371842125,244
Intl_LC_Value,Credit_Risk_Factor,0.04074383558787701,0.2723590956861227,0.2581599240209168,0.828890371842125,244
Intl_LC_Value,Commodities_Factor,0.10682107459702901,0.6978155120941054,0.6310483887107065,0.828890371842125,244
Intl_LC_Growth,Alpha,-0.04850007168746208,-0.3865123135325234,-0.4287859210361673,0.8673146013090771,244
Intl_LC_Growth,Mkt-RF,0.6956055122050804,18.027649200997335,19.648009036567434,0.8673146013090771,244
Intl_LC_Growth,SMB,-0.05500969974693324,-1.0174791905202434,-1.0102448784446243,0.8673146013090771,244
Intl_LC_Growth,HML,-0.0900839062874848,-1.7350881269942402,-1.6939271706584673,0.8673146013090771,244
Intl_LC_Growth,RMW,0.01148610165346442,0.17874240578450792,0.14420088650989543,0.8673146013090771,244
Intl_LC_Growth,CMA,-0.004730698813203399,-0.06008427138131832,-0.05487276879385352,0.8673146013090771,244
Intl_LC_Growth,US_Growth_Factor,0.2045421126688233,2.0077078559744135,2.5333412947524816,0.8673146013090771,244
Intl_LC_Growth,Global_Growth_Factor,0.02754013719581634,0.22750413530580998,0.27909384801497694,0.8673146013090771,244
Intl_LC_Growth,Inflation_Factor,-0.15588050317162241,-1.5055869438973413,-1.6152718559470105,0.8673146013090771,244
Intl_LC_Growth,Rates_Yields_Factor,-0.014364350728207853,-0.1700894348687371,-0.16997599502040317,0.8673146013090771,244
Intl_LC_Growth,US_Monetary_Policy_Factor,0.09339443802582653,0.6906413049146805,0.8123420688858107,0.8673146013090771,244
Intl_LC_Growth,Global_Monetary_Policy_Factor,-0.009555050475816118,-0.08025792213649417,-0.08141724810350971,0.8673146013090771,244
Intl_LC_Growth,Currency_Factor,-1.1854439340650416,-13.27580976670249,-10.656410993328326,0.8673146013090771,244
Intl_LC_Growth,Credit_Risk_Factor,-0.1450060953189618,-1.1720699831735661,-1.2391265780134844,0.8673146013090771,244
Intl_LC_Growth,Commodities_Factor,-0.2519425690125408,-1.99008920092484,-2.1026015246020076,0.8673146013090771,244
Intl_MidSmall_Blend,Alpha,-0.014509890494358926,-0.092031818060532,-0.08811137893030666,0.8619590066051704,222
Intl_MidSmall_Blend,Mkt-RF,0.6526261687404692,14.430234994443543,16.089445324507448,0.8619590066051704,222
Intl_MidSmall_Blend,SMB,0.11536324758816069,1.8145782744694408,2.0981389348111374,0.8619590066051704,222
Intl_MidSmall_Blend,HML,0.07841611810570989,1.2737459325246834,1.3278740930677164,0.8619590066051704,222
Intl_MidSmall_Blend,RMW,0.06376219182680473,0.8531910643612431,0.8358543877313972,0.8619590066051704,222
Intl_MidSmall_Blend,CMA,-0.10177566377361694,-1.09459932906318,-1.0643661778557478,0.8619590066051704,222
Intl_MidSmall_Blend,US_Growth_Factor,0.054627724585763225,0.4643487800065098,0.5722511375457117,0.8619590066051704,222
Intl_MidSmall_Blend,Global_Growth_Factor,0.05949167005632547,0.41914239324827596,0.5150872331590822,0.8619590066051704,222
Intl_MidSmall_Blend,Inflation_Factor,-0.40782313746057136,-3.36376739711329,-4.039488390469764,0.8619590066051704,222
Intl_MidSmall_Blend,Rates_Yields_Factor,-0.013824984279567024,-0.1296883202648494,-0.1288137239268875,0.8619590066051704,222
Intl_MidSmall_Blend,US_Monetary_Policy_Factor,-0.1765208051543066,-1.1273230096774949,-1.4808326982480862,0.8619590066051704,222
Intl_MidSmall_Blend,Global_Monetary_Policy_Factor,-0.39854669067680926,-2.0722884632053504,-1.7201850544258293,0.8619590066051704,222
Intl_MidSmall_Blend,Currency_Factor,-1.2345865298931007,-11.877821124431327,-9.094551159507137,0.8619590066051704,222
Intl_MidSmall_Blend,Credit_Risk_Factor,0.09733431606550748,0.6433597071794529,0.6467524799393529,0.8619590066051704,222
Intl_MidSmall_Blend,Commodities_Factor,0.2959222548172645,1.8837839556364127,1.9115687017750347,0.8619590066051704,222
Intl_Small_Value,Alpha,0.13676782167063986,0.9113024432627228,0.8398426127072346,0.8335211643256566,240
Intl_Small_Value,Mkt-RF,0.5721261718461731,12.443322474604196,12.574301727827644,0.8335211643256566,240
Intl_Small_Value,SMB,0.08688748666042224,1.3523635824755635,1.4639446820377937,0.8335211643256566,240
Intl_Small_Value,HML,0.17704197714665731,2.8844665829063767,3.02317447461142,0.8335211643256566,240
Intl_Small_Value,RMW,0.0767381896429788,1.0077364792227457,0.9832248785809894,0.8335211643256566,240
Intl_Small_Value,CMA,-0.07574206210185433,-0.8139543488476368,-0.7899328754111934,0.8335211643256566,240
Intl_Small_Value,US_Growth_Factor,0.036817115491016905,0.30508300311119024,0.38427064618603324,0.8335211643256566,240
Intl_Small_Value,Global_Growth_Factor,0.049986864812953336,0.3482733967110351,0.4598546751040206,0.8335211643256566,240
Intl_Small_Value,Inflation_Factor,-0.43461071121188877,-3.551336777485337,-4.011748635246831,0.8335211643256566,240
Intl_Small_Value,Rates_Yields_Factor,-0.044551811065477454,-0.42946610443340116,-0.45548009536082884,0.8335211643256566,240
Intl_Small_Value,US_Monetary_Policy_Factor,-0.22040571255001506,-1.3753739187341214,-1.6096904403148384,0.8335211643256566,240
Intl_Small_Value,Global_Monetary_Policy_Factor,-0.15521893656979793,-1.0849506718870734,-0.8060564899892569,0.8335211643256566,240
Intl_Small_Value,Currency_Factor,-1.2435794777189815,-11.750354249809705,-8.798580103804737,0.8335211643256566,240
Intl_Small_Value,Credit_Risk_Factor,-0.08451691436693583,-0.5759194573808658,-0.53794201482052,0.8335211643256566,240
Intl_Small_Value,Commodities_Factor,0.3469875975069453,2.25207072399194,2.0955063858217615,0.8335211643256566,240
EM_Broad,Alpha,0.6501399867802167,1.8407829549158898,1.9376909821588637,0.7287664343740207,164
EM_Broad,Mkt-RF,0.38747112305117837,5.576729105571673,5.5260557630012785,0.7287664343740207,164
EM_Broad,SMB,-0.023005277063343627,-0.2520911421236844,-0.28766440570644114,0.7287664343740207,164
EM_Broad,HML,0.021504962041920844,0.23270487616457558,0.27625690778802786,0.7287664343740207,164
EM_Broad,RMW,-0.09727349655967814,-0.9305447039723276,-0.8009883518802456,0.7287664343740207,164
EM_Broad,CMA,0.0271457428661303,0.2101782966859966,0.241168294092586,0.7287664343740207,164
EM_Broad,US_Growth_Factor,0.09201566311768061,0.5660709808727441,0.5954537415823247,0.7287664343740207,164
EM_Broad,Global_Growth_Factor,-0.12271773390112983,-0.5602821556829961,-0.5279141620314496,0.7287664343740207,164
